HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.KeyTerm,Input.Sentence,Input.System1,Input.System2,Input.Reverse,Input.SentenceNumber,Input.text1,Input.text2,Answer.Compare Quality of System Output.label,Answer.utterance,Approve,Reject
3UV0D2KX1MPONTRJA1BJBICX0VPF49,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 15:50:39 PST 2019,3,BatchId:3543993;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 15:50:39 PST 2019,,,3K772S5NP9HSGBCBKZGXC9WP3YDEHF,A39XF45WLMIGX2,Submitted,Sun Feb 24 16:27:49 PST 2019,Sun Feb 24 16:28:12 PST 2019,Wed Feb 27 16:28:12 PST 2019,,,,23,0% (0/0),0% (0/0),0% (0/0),javascript,"Javascript -lrb- -rrb- , often abbreviated as js , is a high-level , interpreted programming language that conforms to the ecmascript specification .","Relation: is defined as, Related to: js<br/>Relation: is a, Related to: a high-level , interpreted programming language that conforms to the ecmascript specification","Relation: abbreviated, Related to: as js<br/>Relation: is, Related to: a high - level , interpreted programming language that conforms to the ecmascript specification<br/>Relation: interpreted, Related to: programming language that conforms to the ecmascript specification",0,1,,,1 - System 1,More to the point.,,
3UV0D2KX1MPONTRJA1BJBICX0VPF49,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 15:50:39 PST 2019,3,BatchId:3543993;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 15:50:39 PST 2019,,,3UWN2HHPUZBL0Q34OSVF6AX0Q1SSN0,A746183X8258H,Submitted,Sun Feb 24 16:15:12 PST 2019,Sun Feb 24 16:15:42 PST 2019,Wed Feb 27 16:15:42 PST 2019,,,,30,0% (0/0),0% (0/0),0% (0/0),javascript,"Javascript -lrb- -rrb- , often abbreviated as js , is a high-level , interpreted programming language that conforms to the ecmascript specification .","Relation: is defined as, Related to: js<br/>Relation: is a, Related to: a high-level , interpreted programming language that conforms to the ecmascript specification","Relation: abbreviated, Related to: as js<br/>Relation: is, Related to: a high - level , interpreted programming language that conforms to the ecmascript specification<br/>Relation: interpreted, Related to: programming language that conforms to the ecmascript specification",0,1,,,2 - System 2,system 2 explain in 2 points,,
3S829FDFT27INB1X36IYKT6AHDDXDU,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 15:50:39 PST 2019,3,BatchId:3543993;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 15:50:39 PST 2019,,,374TNBHA8C13Z9S53QFLSQG6CXBYQ7,A39XF45WLMIGX2,Submitted,Sun Feb 24 16:15:48 PST 2019,Sun Feb 24 16:16:11 PST 2019,Wed Feb 27 16:16:11 PST 2019,,,,23,0% (0/0),0% (0/0),0% (0/0),boogie,"Boogie is a repetitive , swung note or shuffle rhythm , `` groove '' or pattern used in blues which was originally played on the piano in boogie-woogie music .","Relation: is a, Related to: a repetitive , swung note or shuffle rhythm , `` groove '' or pattern in blues which originally played on the piano in boogie-woogie music","Relation: is, Related to: a repetitive , swung note or shuffle rhythm , `` groove '' or pattern",0,1,,,2 - System 2,It's more to the point.,,
3S829FDFT27INB1X36IYKT6AHDDXDU,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 15:50:39 PST 2019,3,BatchId:3543993;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 15:50:39 PST 2019,,,3NQL1CS15SEV4HOMPP9VYDFETPPYV0,A2RPSSZR3RP51Z,Submitted,Sun Feb 24 16:12:55 PST 2019,Sun Feb 24 16:13:29 PST 2019,Wed Feb 27 16:13:29 PST 2019,,,,34,0% (0/0),0% (0/0),0% (0/0),boogie,"Boogie is a repetitive , swung note or shuffle rhythm , `` groove '' or pattern used in blues which was originally played on the piano in boogie-woogie music .","Relation: is a, Related to: a repetitive , swung note or shuffle rhythm , `` groove '' or pattern in blues which originally played on the piano in boogie-woogie music","Relation: is, Related to: a repetitive , swung note or shuffle rhythm , `` groove '' or pattern",0,1,,,2 - System 2,GOOD,,
3S829FDFT27INB1X36IYKT6AHDDXDU,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 15:50:39 PST 2019,3,BatchId:3543993;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 15:50:39 PST 2019,,,3OVR4I9USQPN12ELEJREC1CZHWAQ4C,A19YRGJXNK347A,Submitted,Sun Feb 24 16:06:13 PST 2019,Sun Feb 24 16:07:05 PST 2019,Wed Feb 27 16:07:05 PST 2019,,,,52,0% (0/0),0% (0/0),0% (0/0),boogie,"Boogie is a repetitive , swung note or shuffle rhythm , `` groove '' or pattern used in blues which was originally played on the piano in boogie-woogie music .","Relation: is a, Related to: a repetitive , swung note or shuffle rhythm , `` groove '' or pattern in blues which originally played on the piano in boogie-woogie music","Relation: is, Related to: a repetitive , swung note or shuffle rhythm , `` groove '' or pattern",0,1,,,1 - System 1,feels more complete,,
3RQVKZ7ZRKP15MXQO4UJUB2IITA27W,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 15:50:39 PST 2019,3,BatchId:3543993;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 15:50:39 PST 2019,,,35BLDD71I73V97YRLBBECKOGZJQVZL,A3LUETNYKSGBFY,Submitted,Sun Feb 24 15:57:07 PST 2019,Sun Feb 24 15:58:26 PST 2019,Wed Feb 27 15:58:26 PST 2019,,,,79,0% (0/0),0% (0/0),0% (0/0),eel,"An eel is any ray-finned fish belonging to the order anguilliformes -lrb- -rrb- , which consists of four suborders , 20 families , 111 genera , and about 800 species .","Relation: is, Related to: any ray - finned fish belonging to the order","Relation: is a, Related to: any ray-finned fish belonging to the order anguilliformes -lrb- -rrb- , which consists of<br/>Relation: is defined as, Related to: four suborders , 20 families , 111 genera , and about 800 species",1,1,,,2 - System 2,More complete,,
3RQVKZ7ZRKP15MXQO4UJUB2IITA27W,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 15:50:39 PST 2019,3,BatchId:3543993;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 15:50:39 PST 2019,,,388U7OUMF876EFBK8XTC5OWRW6Y0R9,A2RPSSZR3RP51Z,Submitted,Sun Feb 24 16:12:00 PST 2019,Sun Feb 24 16:12:44 PST 2019,Wed Feb 27 16:12:44 PST 2019,,,,44,0% (0/0),0% (0/0),0% (0/0),eel,"An eel is any ray-finned fish belonging to the order anguilliformes -lrb- -rrb- , which consists of four suborders , 20 families , 111 genera , and about 800 species .","Relation: is, Related to: any ray - finned fish belonging to the order","Relation: is a, Related to: any ray-finned fish belonging to the order anguilliformes -lrb- -rrb- , which consists of<br/>Relation: is defined as, Related to: four suborders , 20 families , 111 genera , and about 800 species",1,1,,,1 - System 1,GOOD,,
3RQVKZ7ZRKP15MXQO4UJUB2IITA27W,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 15:50:39 PST 2019,3,BatchId:3543993;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 15:50:39 PST 2019,,,3GA6AFUKOPUP6DWEVFZ1TISSC9HH3L,A294UCHXS5Z86L,Submitted,Sun Feb 24 15:59:20 PST 2019,Sun Feb 24 16:01:28 PST 2019,Wed Feb 27 16:01:28 PST 2019,,,,128,0% (0/0),0% (0/0),0% (0/0),eel,"An eel is any ray-finned fish belonging to the order anguilliformes -lrb- -rrb- , which consists of four suborders , 20 families , 111 genera , and about 800 species .","Relation: is, Related to: any ray - finned fish belonging to the order","Relation: is a, Related to: any ray-finned fish belonging to the order anguilliformes -lrb- -rrb- , which consists of<br/>Relation: is defined as, Related to: four suborders , 20 families , 111 genera , and about 800 species",1,1,,,1 - System 1,System 1 does not describe the order classification abd can be interpreted in many different ways.,,
3VGZ74AYTGMXWX0TE0NJC1OXTN6CGI,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 15:50:39 PST 2019,3,BatchId:3543993;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 15:50:39 PST 2019,,,33PPUNGG39B3G0HACR64BNZDEDCRZN,A746183X8258H,Submitted,Sun Feb 24 15:51:27 PST 2019,Sun Feb 24 15:52:48 PST 2019,Wed Feb 27 15:52:48 PST 2019,,,,81,0% (0/0),0% (0/0),0% (0/0),motivation,Motivation is derived from the word motive which is defined as a need that requires satisfaction .,"Relation: is, Related to: derived<br/>Relation: derived, Related to: from the word motive","Relation: is a, Related to: derived<br/>Relation: has the property, Related to: from the word motive which as a<br/>Relation: is defined as, Related to: need that requires satisfaction",1,2,,,2 - System 2,systems two give two explanation,,
3VGZ74AYTGMXWX0TE0NJC1OXTN6CGI,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 15:50:39 PST 2019,3,BatchId:3543993;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 15:50:39 PST 2019,,,3EJPLAJKENMAUHJQK3360S8HIQ3Z62,A39XF45WLMIGX2,Submitted,Sun Feb 24 16:16:12 PST 2019,Sun Feb 24 16:16:24 PST 2019,Wed Feb 27 16:16:24 PST 2019,,,,12,0% (0/0),0% (0/0),0% (0/0),motivation,Motivation is derived from the word motive which is defined as a need that requires satisfaction .,"Relation: is, Related to: derived<br/>Relation: derived, Related to: from the word motive","Relation: is a, Related to: derived<br/>Relation: has the property, Related to: from the word motive which as a<br/>Relation: is defined as, Related to: need that requires satisfaction",1,2,,,1 - System 1,It's more to the point.,,
3VGZ74AYTGMXWX0TE0NJC1OXTN6CGI,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 15:50:39 PST 2019,3,BatchId:3543993;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 15:50:39 PST 2019,,,3R3YRB5GRG9UVK1J4TLAZ5VOCREAUE,A19YRGJXNK347A,Submitted,Sun Feb 24 16:11:18 PST 2019,Sun Feb 24 16:11:42 PST 2019,Wed Feb 27 16:11:42 PST 2019,,,,24,0% (0/0),0% (0/0),0% (0/0),motivation,Motivation is derived from the word motive which is defined as a need that requires satisfaction .,"Relation: is, Related to: derived<br/>Relation: derived, Related to: from the word motive","Relation: is a, Related to: derived<br/>Relation: has the property, Related to: from the word motive which as a<br/>Relation: is defined as, Related to: need that requires satisfaction",1,2,,,2 - System 2,more complete definition,,
3YD0MU1NC27QAPSU1JNY0TLGUH2A7B,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 15:50:39 PST 2019,3,BatchId:3543993;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 15:50:39 PST 2019,,,3OB0CAO74IVQMGT2K0SRJCO5LADHYS,A5AJ3WOPKFLH4,Submitted,Sun Feb 24 16:06:25 PST 2019,Sun Feb 24 16:07:01 PST 2019,Wed Feb 27 16:07:01 PST 2019,,,,36,0% (0/0),0% (0/0),0% (0/0),saving,"Methods of saving include putting money aside in , for example , a deposit account , a pension account , an investment fund , or as cash .","Relation: include, Related to: putting money aside in , for example , a deposit account , a pension account , an investment fund , or as cash<br/>Relation: putting, Related to: money aside in","Relation: is a, Related to: putting money aside in , for example , a deposit account , a pension account , an investment fund , or as<br/>Relation: is defined as, Related to: cash",1,2,,,3 - Cannot tell: Both are equally good/bad,bverv  very similar examples,,
3YD0MU1NC27QAPSU1JNY0TLGUH2A7B,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 15:50:39 PST 2019,3,BatchId:3543993;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 15:50:39 PST 2019,,,3PZDLQMM0UR94NPF5N7VZHQKT3FC2Z,A19YRGJXNK347A,Submitted,Sun Feb 24 16:12:56 PST 2019,Sun Feb 24 16:13:24 PST 2019,Wed Feb 27 16:13:24 PST 2019,,,,28,0% (0/0),0% (0/0),0% (0/0),saving,"Methods of saving include putting money aside in , for example , a deposit account , a pension account , an investment fund , or as cash .","Relation: include, Related to: putting money aside in , for example , a deposit account , a pension account , an investment fund , or as cash<br/>Relation: putting, Related to: money aside in","Relation: is a, Related to: putting money aside in , for example , a deposit account , a pension account , an investment fund , or as<br/>Relation: is defined as, Related to: cash",1,2,,,3 - Cannot tell: Both are equally good/bad,choices are almost identical,,
3YD0MU1NC27QAPSU1JNY0TLGUH2A7B,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 15:50:39 PST 2019,3,BatchId:3543993;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 15:50:39 PST 2019,,,3U5JL4WY5LF7AZFX0XM6698SEZ0X4J,A746183X8258H,Submitted,Sun Feb 24 16:18:49 PST 2019,Sun Feb 24 16:19:09 PST 2019,Wed Feb 27 16:19:09 PST 2019,,,,20,0% (0/0),0% (0/0),0% (0/0),saving,"Methods of saving include putting money aside in , for example , a deposit account , a pension account , an investment fund , or as cash .","Relation: include, Related to: putting money aside in , for example , a deposit account , a pension account , an investment fund , or as cash<br/>Relation: putting, Related to: money aside in","Relation: is a, Related to: putting money aside in , for example , a deposit account , a pension account , an investment fund , or as<br/>Relation: is defined as, Related to: cash",1,2,,,3 - Cannot tell: Both are equally good/bad,both are same,,
356TQKY9XF3CR1ZF4L3K42FL4T2784,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 15:50:39 PST 2019,3,BatchId:3543993;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 15:50:39 PST 2019,,,358UUM7WR09KWQB4TWELK36E4K07RC,A1IHI23KH87K5W,Submitted,Sun Feb 24 15:51:58 PST 2019,Sun Feb 24 15:54:20 PST 2019,Wed Feb 27 15:54:20 PST 2019,,,,142,0% (0/0),0% (0/0),0% (0/0),dress,A dress can be any one-piece garment containing a skirt of any length .,"Relation: is a, Related to: any one-piece garment containing a skirt of any length","Relation: can, Related to: be<br/>Relation: be, Related to: any one - piece garment containing a skirt of any length",0,3,,,3 - Cannot tell: Both are equally good/bad,They are very similar,,
356TQKY9XF3CR1ZF4L3K42FL4T2784,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 15:50:39 PST 2019,3,BatchId:3543993;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 15:50:39 PST 2019,,,3AAJC4I4FHYMICYX4MXV9WDM4WIZJ3,A1CP4HLV04V5H6,Submitted,Sun Feb 24 15:55:34 PST 2019,Sun Feb 24 15:57:17 PST 2019,Wed Feb 27 15:57:17 PST 2019,,,,103,0% (0/0),0% (0/0),0% (0/0),dress,A dress can be any one-piece garment containing a skirt of any length .,"Relation: is a, Related to: any one-piece garment containing a skirt of any length","Relation: can, Related to: be<br/>Relation: be, Related to: any one - piece garment containing a skirt of any length",0,3,,,2 - System 2,it relates with gdress sp it can be any cloth.,,
356TQKY9XF3CR1ZF4L3K42FL4T2784,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 15:50:39 PST 2019,3,BatchId:3543993;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 15:50:39 PST 2019,,,3P4RDNWND6C0NM9N4I9991AW8JKJIU,A19YRGJXNK347A,Submitted,Sun Feb 24 16:09:21 PST 2019,Sun Feb 24 16:09:39 PST 2019,Wed Feb 27 16:09:39 PST 2019,,,,18,0% (0/0),0% (0/0),0% (0/0),dress,A dress can be any one-piece garment containing a skirt of any length .,"Relation: is a, Related to: any one-piece garment containing a skirt of any length","Relation: can, Related to: be<br/>Relation: be, Related to: any one - piece garment containing a skirt of any length",0,3,,,1 - System 1,less cluttered,,
3MNJFORX8BA6JCVJO6UTGAIB0RKF5E,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 15:50:39 PST 2019,3,BatchId:3543993;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 15:50:39 PST 2019,,,34BBWHLWHBHMT69MBHSOYR44AFUWI3,A746183X8258H,Submitted,Sun Feb 24 16:16:47 PST 2019,Sun Feb 24 16:17:10 PST 2019,Wed Feb 27 16:17:10 PST 2019,,,,23,0% (0/0),0% (0/0),0% (0/0),pillow,"A pillow is a support of the body at rest for comfort , therapy , decoration or play .","Relation: is a, Related to: a support of the body at rest for comfort , therapy , decoration or play","Relation: is, Related to: a support of the body at rest for comfort , therapy , decoration or play",0,1,,,3 - Cannot tell: Both are equally good/bad,both are same,,
3MNJFORX8BA6JCVJO6UTGAIB0RKF5E,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 15:50:39 PST 2019,3,BatchId:3543993;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 15:50:39 PST 2019,,,3OCHAWUVGPQSO140LP9MDQXOBLNKXT,A19YRGJXNK347A,Submitted,Sun Feb 24 16:07:05 PST 2019,Sun Feb 24 16:07:43 PST 2019,Wed Feb 27 16:07:43 PST 2019,,,,38,0% (0/0),0% (0/0),0% (0/0),pillow,"A pillow is a support of the body at rest for comfort , therapy , decoration or play .","Relation: is a, Related to: a support of the body at rest for comfort , therapy , decoration or play","Relation: is, Related to: a support of the body at rest for comfort , therapy , decoration or play",0,1,,,3 - Cannot tell: Both are equally good/bad,choices are almost identical,,
3MNJFORX8BA6JCVJO6UTGAIB0RKF5E,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 15:50:39 PST 2019,3,BatchId:3543993;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 15:50:39 PST 2019,,,3U8YCDAGXQM62EWKVI4C0YMM0KZ0QB,A39XF45WLMIGX2,Submitted,Sun Feb 24 16:26:20 PST 2019,Sun Feb 24 16:26:57 PST 2019,Wed Feb 27 16:26:57 PST 2019,,,,37,0% (0/0),0% (0/0),0% (0/0),pillow,"A pillow is a support of the body at rest for comfort , therapy , decoration or play .","Relation: is a, Related to: a support of the body at rest for comfort , therapy , decoration or play","Relation: is, Related to: a support of the body at rest for comfort , therapy , decoration or play",0,1,,,2 - System 2,Uses one less letter.,,
33W1NHWFYHRE9VX9QE6YMI47SZZZTC,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 15:50:39 PST 2019,3,BatchId:3543993;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 15:50:39 PST 2019,,,31Z0PCVWULLXC5OWXLJGKI7WS5YT7C,A10CYIL141IBZT,Submitted,Sun Feb 24 16:00:44 PST 2019,Sun Feb 24 16:01:40 PST 2019,Wed Feb 27 16:01:40 PST 2019,,,,56,0% (0/0),0% (0/0),0% (0/0),riot,"A riot -lrb- -rrb- is a form of civil disorder commonly characterized by a group lashing out in a violent public disturbance against authority , property or people .","Relation: is a, Related to: a form of civil disorder commonly characterized by a group lashing out in a violent public disturbance against authority , property or people","Relation: is, Related to: a form of civil disorder",0,1,,,1 - System 1,system one has more of an explanation,,
33W1NHWFYHRE9VX9QE6YMI47SZZZTC,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 15:50:39 PST 2019,3,BatchId:3543993;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 15:50:39 PST 2019,,,36W0OB37HXKQR637GMUAXJX7R4JHZL,A19YRGJXNK347A,Submitted,Sun Feb 24 16:13:24 PST 2019,Sun Feb 24 16:13:58 PST 2019,Wed Feb 27 16:13:58 PST 2019,,,,34,0% (0/0),0% (0/0),0% (0/0),riot,"A riot -lrb- -rrb- is a form of civil disorder commonly characterized by a group lashing out in a violent public disturbance against authority , property or people .","Relation: is a, Related to: a form of civil disorder commonly characterized by a group lashing out in a violent public disturbance against authority , property or people","Relation: is, Related to: a form of civil disorder",0,1,,,2 - System 2,more complete,,
33W1NHWFYHRE9VX9QE6YMI47SZZZTC,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 15:50:39 PST 2019,3,BatchId:3543993;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 15:50:39 PST 2019,,,3ZV9H2YQQED733R3QEL1UL2FRXXW33,A746183X8258H,Submitted,Sun Feb 24 16:16:09 PST 2019,Sun Feb 24 16:16:46 PST 2019,Wed Feb 27 16:16:46 PST 2019,,,,37,0% (0/0),0% (0/0),0% (0/0),riot,"A riot -lrb- -rrb- is a form of civil disorder commonly characterized by a group lashing out in a violent public disturbance against authority , property or people .","Relation: is a, Related to: a form of civil disorder commonly characterized by a group lashing out in a violent public disturbance against authority , property or people","Relation: is, Related to: a form of civil disorder",0,1,,,1 - System 1,system 1 show more points and it is clear,,